TX,t_y,Model,ParamSensitivity,ParamSpecificity,ProbMassFunc
44,3,"Group-level Perfect (1,1)",1,1,0.289322319
44,4,"Group-level Perfect (1,1)",1,1,0.66903674
45,0,"Group-level Perfect (1,1)",1,1,2.21042585483352e-05
45,1,"Group-level Perfect (1,1)",1,1,0.001582264
45,2,"Group-level Perfect (1,1)",1,1,0.034378364
45,3,"Group-level Perfect (1,1)",1,1,0.274314647
45,4,"Group-level Perfect (1,1)",1,1,0.68970262
46,0,"Group-level Perfect (1,1)",1,1,1.56739287888194e-05
46,1,"Group-level Perfect (1,1)",1,1,0.001243473
46,2,"Group-level Perfect (1,1)",1,1,0.029723096
46,3,"Group-level Perfect (1,1)",1,1,0.259364981
46,4,"Group-level Perfect (1,1)",1,1,0.709652776
47,0,"Group-level Perfect (1,1)",1,1,1.10298017402803e-05
47,1,"Group-level Perfect (1,1)",1,1,0.00097179
47,2,"Group-level Perfect (1,1)",1,1,0.025596002
47,3,"Group-level Perfect (1,1)",1,1,0.244556181
47,4,"Group-level Perfect (1,1)",1,1,0.728864997
48,0,"Group-level Perfect (1,1)",1,1,7.70005027151617e-06
48,1,"Group-level Perfect (1,1)",1,1,0.000755092
48,2,"Group-level Perfect (1,1)",1,1,0.021952482
48,3,"Group-level Perfect (1,1)",1,1,0.229962658
48,4,"Group-level Perfect (1,1)",1,1,0.747322067
49,0,"Group-level Perfect (1,1)",1,1,5.33080403412675e-06
49,1,"Group-level Perfect (1,1)",1,1,0.000583209
49,2,"Group-level Perfect (1,1)",1,1,0.018749429
49,3,"Group-level Perfect (1,1)",1,1,0.215650528
49,4,"Group-level Perfect (1,1)",1,1,0.765011503
50,0,"Group-level Perfect (1,1)",1,1,3.65839492538109e-06
50,1,"Group-level Perfect (1,1)",1,1,0.000447656
50,2,"Group-level Perfect (1,1)",1,1,0.015945568
50,3,"Group-level Perfect (1,1)",1,1,0.201677848
50,4,"Group-level Perfect (1,1)",1,1,0.78192527
51,0,"Group-level Perfect (1,1)",1,1,2.48770854925906e-06
51,1,"Group-level Perfect (1,1)",1,1,0.000341389
51,2,"Group-level Perfect (1,1)",1,1,0.013501715
51,3,"Group-level Perfect (1,1)",1,1,0.188094911
51,4,"Group-level Perfect (1,1)",1,1,0.798059497
52,0,"Group-level Perfect (1,1)",1,1,1.67539555358269e-06
52,1,"Group-level Perfect (1,1)",1,1,0.000258596
52,2,"Group-level Perfect (1,1)",1,1,0.011380958
52,3,"Group-level Perfect (1,1)",1,1,0.174944586
52,4,"Group-level Perfect (1,1)",1,1,0.813414184
53,0,"Group-level Perfect (1,1)",1,1,1.11693036905507e-06
53,1,"Group-level Perfect (1,1)",1,1,0.000194505
53,2,"Group-level Perfect (1,1)",1,1,0.009548781
53,3,"Group-level Perfect (1,1)",1,1,0.162262697
53,4,"Group-level Perfect (1,1)",1,1,0.8279929
54,0,"Group-level Perfect (1,1)",1,1,7.36698754057658e-07
54,1,"Group-level Perfect (1,1)",1,1,0.000145225
54,2,"Group-level Perfect (1,1)",1,1,0.007973118
54,3,"Group-level Perfect (1,1)",1,1,0.15007843
54,4,"Group-level Perfect (1,1)",1,1,0.841802491
55,0,"Group-level Perfect (1,1)",1,1,4.80455709168001e-07
55,1,"Group-level Perfect (1,1)",1,1,0.000107596
55,2,"Group-level Perfect (1,1)",1,1,0.006624373
55,3,"Group-level Perfect (1,1)",1,1,0.138414761
55,4,"Group-level Perfect (1,1)",1,1,0.854852789
56,0,"Group-level Perfect (1,1)",1,1,3.09627012574939e-07
56,1,"Group-level Perfect (1,1)",1,1,7.90747438243802e-05
56,2,"Group-level Perfect (1,1)",1,1,0.005475399
56,3,"Group-level Perfect (1,1)",1,1,0.127288893
56,4,"Group-level Perfect (1,1)",1,1,0.867156323
57,0,"Group-level Perfect (1,1)",1,1,1.97035371638603e-07
57,1,"Group-level Perfect (1,1)",1,1,5.76214962404879e-05
57,2,"Group-level Perfect (1,1)",1,1,0.004501438
57,3,"Group-level Perfect (1,1)",1,1,0.116712703
57,4,"Group-level Perfect (1,1)",1,1,0.878728041
58,0,"Group-level Perfect (1,1)",1,1,1.23719884517257e-07
58,1,"Group-level Perfect (1,1)",1,1,4.16143941721223e-05
58,2,"Group-level Perfect (1,1)",1,1,0.003680041
58,3,"Group-level Perfect (1,1)",1,1,0.106693184
58,4,"Group-level Perfect (1,1)",1,1,0.889585037
59,0,"Group-level Perfect (1,1)",1,1,7.65884999392561e-08
59,1,"Group-level Perfect (1,1)",1,1,2.97716986503799e-05
59,2,"Group-level Perfect (1,1)",1,1,0.002990971
59,3,"Group-level Perfect (1,1)",1,1,0.097232889
59,4,"Group-level Perfect (1,1)",1,1,0.899746292
60,0,"Group-level Perfect (1,1)",1,1,4.67003048410114e-08
60,1,"Group-level Perfect (1,1)",1,1,2.10879189478067e-05
60,2,"Group-level Perfect (1,1)",1,1,0.002416081
60,3,"Group-level Perfect (1,1)",1,1,0.088330357
60,4,"Group-level Perfect (1,1)",1,1,0.909232428
61,0,"Group-level Perfect (1,1)",1,1,2.80201829046069e-08
61,1,"Group-level Perfect (1,1)",1,1,1.47802233854012e-05
61,2,"Group-level Perfect (1,1)",1,1,0.001939191
61,3,"Group-level Perfect (1,1)",1,1,0.079980538
61,4,"Group-level Perfect (1,1)",1,1,0.918065463
62,0,"Group-level Perfect (1,1)",1,1,1.65247232514345e-08
62,1,"Group-level Perfect (1,1)",1,1,1.02439578033923e-05
62,2,"Group-level Perfect (1,1)",1,1,0.001545956
62,3,"Group-level Perfect (1,1)",1,1,0.072175188
62,4,"Group-level Perfect (1,1)",1,1,0.926268595
63,0,"Group-level Perfect (1,1)",1,1,9.56694504030386e-09
63,1,"Group-level Perfect (1,1)",1,1,7.01598153842666e-06
63,2,"Group-level Perfect (1,1)",1,1,0.001223726
63,3,"Group-level Perfect (1,1)",1,1,0.064903264
63,4,"Group-level Perfect (1,1)",1,1,0.933865984
64,0,"Group-level Perfect (1,1)",1,1,5.42988772557801e-09
64,1,"Group-level Perfect (1,1)",1,1,4.74466512381935e-06
64,2,"Group-level Perfect (1,1)",1,1,0.000961412
64,3,"Group-level Perfect (1,1)",1,1,0.058151285
64,4,"Group-level Perfect (1,1)",1,1,0.940882553
65,0,"Group-level Perfect (1,1)",1,1,3.01660429198778e-09
65,1,"Group-level Perfect (1,1)",1,1,3.16552336597981e-06
65,2,"Group-level Perfect (1,1)",1,1,0.000749347
65,3,"Group-level Perfect (1,1)",1,1,0.051903678
65,4,"Group-level Perfect (1,1)",1,1,0.947343807
66,0,"Group-level Perfect (1,1)",1,1,1.63758518707914e-09
66,1,"Group-level Perfect (1,1)",1,1,2.08158008817742e-06
66,2,"Group-level Perfect (1,1)",1,1,0.000579153
66,3,"Group-level Perfect (1,1)",1,1,0.046143108
66,4,"Group-level Perfect (1,1)",1,1,0.953275656
67,0,"Group-level Perfect (1,1)",1,1,8.66956863747771e-10
67,1,"Group-level Perfect (1,1)",1,1,1.34767539126166e-06
67,2,"Group-level Perfect (1,1)",1,1,0.000443616
67,3,"Group-level Perfect (1,1)",1,1,0.040850779
67,4,"Group-level Perfect (1,1)",1,1,0.958704257
68,0,"Group-level Perfect (1,1)",1,1,4.46614141930662e-10
68,1,"Group-level Perfect (1,1)",1,1,8.58031955342857e-07
68,2,"Group-level Perfect (1,1)",1,1,0.000336563
68,3,"Group-level Perfect (1,1)",1,1,0.036006712
68,4,"Group-level Perfect (1,1)",1,1,0.963655866
69,0,"Group-level Perfect (1,1)",1,1,2.23307070965329e-10
69,1,"Group-level Perfect (1,1)",1,1,5.36493279160245e-07
69,2,"Group-level Perfect (1,1)",1,1,0.000252744
69,3,"Group-level Perfect (1,1)",1,1,0.031590014
69,4,"Group-level Perfect (1,1)",1,1,0.968156705
70,0,"Group-level Perfect (1,1)",1,1,1.08051808531609e-10
70,1,"Group-level Perfect (1,1)",1,1,3.28933716683224e-07
70,2,"Group-level Perfect (1,1)",1,1,0.000187727
70,3,"Group-level Perfect (1,1)",1,1,0.027579108
70,4,"Group-level Perfect (1,1)",1,1,0.972232836
71,0,"Group-level Perfect (1,1)",1,1,5.04241773147513e-11
71,1,"Group-level Perfect (1,1)",1,1,1.97417857641153e-07
71,2,"Group-level Perfect (1,1)",1,1,0.000137798
71,3,"Group-level Perfect (1,1)",1,1,0.023951954
71,4,"Group-level Perfect (1,1)",1,1,0.97591005
72,0,"Group-level Perfect (1,1)",1,1,2.26039415548889e-11
72,1,"Group-level Perfect (1,1)",1,1,1.15755529887472e-07
72,2,"Group-level Perfect (1,1)",1,1,9.98666932287914e-05
72,3,"Group-level Perfect (1,1)",1,1,0.020686249
72,4,"Group-level Perfect (1,1)",1,1,0.979213768
73,0,"Group-level Perfect (1,1)",1,1,9.68740352352395e-12
73,1,"Group-level Perfect (1,1)",1,1,6.6158933616588e-08
73,2,"Group-level Perfect (1,1)",1,1,7.13829618190895e-05
73,3,"Group-level Perfect (1,1)",1,1,0.017759604
73,4,"Group-level Perfect (1,1)",1,1,0.982168947
74,0,"Group-level Perfect (1,1)",1,1,3.94671995402831e-12
74,1,"Group-level Perfect (1,1)",1,1,3.67607038038964e-08
74,2,"Group-level Perfect (1,1)",1,1,5.02618585839272e-05
74,3,"Group-level Perfect (1,1)",1,1,0.015149702
74,4,"Group-level Perfect (1,1)",1,1,0.984799999
75,0,"Group-level Perfect (1,1)",1,1,1.51796921308777e-12
75,1,"Group-level Perfect (1,1)",1,1,1.97966538759154e-08
75,2,"Group-level Perfect (1,1)",1,1,3.4813637806014e-05
75,3,"Group-level Perfect (1,1)",1,1,0.012834444
75,4,"Group-level Perfect (1,1)",1,1,0.987130723
76,0,"Group-level Perfect (1,1)",1,1,5.46468916711612e-13
76,1,"Group-level Perfect (1,1)",1,1,1.02952315157727e-08
76,2,"Group-level Perfect (1,1)",1,1,2.36827761019492e-05
76,3,"Group-level Perfect (1,1)",1,1,0.010792073
76,4,"Group-level Perfect (1,1)",1,1,0.989184234
77,0,"Group-level Perfect (1,1)",1,1,1.82156305570536e-13
77,1,"Group-level Perfect (1,1)",1,1,5.14798007049745e-09
77,2,"Group-level Perfect (1,1)",1,1,1.57936650170582e-05
77,3,"Group-level Perfect (1,1)",1,1,0.009001289
77,4,"Group-level Perfect (1,1)",1,1,0.990982912
78,0,"Group-level Perfect (1,1)",1,1,5.54388756084239e-14
78,1,"Group-level Perfect (1,1)",1,1,2.46220414245047e-09
78,2,"Group-level Perfect (1,1)",1,1,1.03029022181182e-05
78,3,"Group-level Perfect (1,1)",1,1,0.007441341
78,4,"Group-level Perfect (1,1)",1,1,0.992548354
79,0,"Group-level Perfect (1,1)",1,1,1.51196933477516e-14
79,1,"Group-level Perfect (1,1)",1,1,1.11922402029608e-09
79,2,"Group-level Perfect (1,1)",1,1,6.5577353410618e-06
79,3,"Group-level Perfect (1,1)",1,1,0.006092116
79,4,"Group-level Perfect (1,1)",1,1,0.993901325
80,0,"Group-level Perfect (1,1)",1,1,3.59992698755996e-15
80,1,"Group-level Perfect (1,1)",1,1,4.7967895703612e-10
80,2,"Group-level Perfect (1,1)",1,1,4.06019000581186e-06
80,3,"Group-level Perfect (1,1)",1,1,0.004934211
80,4,"Group-level Perfect (1,1)",1,1,0.995061728
81,0,"Group-level Perfect (1,1)",1,1,7.19985397512001e-16
81,1,"Group-level Perfect (1,1)",1,1,1.91874462756039e-10
81,2,"Group-level Perfect (1,1)",1,1,2.43640181086135e-06
81,3,"Group-level Perfect (1,1)",1,1,0.003948993
81,4,"Group-level Perfect (1,1)",1,1,0.99604857
82,0,"Group-level Perfect (1,1)",1,1,1.13681904870311e-16
82,1,"Group-level Perfect (1,1)",1,1,7.06911978451888e-11
82,2,"Group-level Perfect (1,1)",1,1,1.41066960068563e-06
82,3,"Group-level Perfect (1,1)",1,1,0.003118652
82,4,"Group-level Perfect (1,1)",1,1,0.996879937
83,0,"Group-level Perfect (1,1)",1,1,1.2631322763368e-17
83,1,"Group-level Perfect (1,1)",1,1,2.35638336656451e-11
83,2,"Group-level Perfect (1,1)",1,1,7.83752461179472e-07
83,3,"Group-level Perfect (1,1)",1,1,0.002426245
83,4,"Group-level Perfect (1,1)",1,1,0.997572971
84,0,"Group-level Perfect (1,1)",1,1,7.43018986080468e-19
84,1,"Group-level Perfect (1,1)",1,1,6.93055120172878e-12
84,2,"Group-level Perfect (1,1)",1,1,4.14944406859954e-07
84,3,"Group-level Perfect (1,1)",1,1,0.001855733
84,4,"Group-level Perfect (1,1)",1,1,0.998143852
85,0,"Group-level Perfect (1,1)",1,1,0
85,1,"Group-level Perfect (1,1)",1,1,1.73263854345117e-12
85,2,"Group-level Perfect (1,1)",1,1,2.07477401343376e-07
85,3,"Group-level Perfect (1,1)",1,1,0.001392007
85,4,"Group-level Perfect (1,1)",1,1,0.998607785
86,0,"Group-level Perfect (1,1)",1,1,0
86,1,"Group-level Perfect (1,1)",1,1,3.46527708690239e-13
86,2,"Group-level Perfect (1,1)",1,1,9.6824173404412e-08
86,3,"Group-level Perfect (1,1)",1,1,0.001020916
86,4,"Group-level Perfect (1,1)",1,1,0.998978987
87,0,"Group-level Perfect (1,1)",1,1,0
87,1,"Group-level Perfect (1,1)",1,1,4.95039583843206e-14
87,2,"Group-level Perfect (1,1)",1,1,4.14963713399276e-08
87,3,"Group-level Perfect (1,1)",1,1,0.000729281
87,4,"Group-level Perfect (1,1)",1,1,0.999270678
88,0,"Group-level Perfect (1,1)",1,1,0
88,1,"Group-level Perfect (1,1)",1,1,3.80799679879381e-15
88,2,"Group-level Perfect (1,1)",1,1,1.59601885190103e-08
88,3,"Group-level Perfect (1,1)",1,1,0.000504912
88,4,"Group-level Perfect (1,1)",1,1,0.999495072
89,0,"Group-level Perfect (1,1)",1,1,0
89,1,"Group-level Perfect (1,1)",1,1,0
89,2,"Group-level Perfect (1,1)",1,1,5.3200666476669e-09
89,3,"Group-level Perfect (1,1)",1,1,0.000336619
89,4,"Group-level Perfect (1,1)",1,1,0.999663376
90,0,"Group-level Perfect (1,1)",1,1,0
90,1,"Group-level Perfect (1,1)",1,1,0
90,2,"Group-level Perfect (1,1)",1,1,1.45092726754557e-09
90,3,"Group-level Perfect (1,1)",1,1,0.000214216
90,4,"Group-level Perfect (1,1)",1,1,0.999785783
91,0,"Group-level Perfect (1,1)",1,1,0
91,1,"Group-level Perfect (1,1)",1,1,0
91,2,"Group-level Perfect (1,1)",1,1,2.90185453509099e-10
91,3,"Group-level Perfect (1,1)",1,1,0.000128531
91,4,"Group-level Perfect (1,1)",1,1,0.999871469
92,0,"Group-level Perfect (1,1)",1,1,0
92,1,"Group-level Perfect (1,1)",1,1,0
92,2,"Group-level Perfect (1,1)",1,1,3.22428281676778e-11
92,3,"Group-level Perfect (1,1)",1,1,7.14061924876116e-05
92,4,"Group-level Perfect (1,1)",1,1,0.999928594
93,0,"Group-level Perfect (1,1)",1,1,0
93,1,"Group-level Perfect (1,1)",1,1,0
93,2,"Group-level Perfect (1,1)",1,1,0
93,3,"Group-level Perfect (1,1)",1,1,3.57031284866358e-05
93,4,"Group-level Perfect (1,1)",1,1,0.999964297
94,0,"Group-level Perfect (1,1)",1,1,0
94,1,"Group-level Perfect (1,1)",1,1,0
94,2,"Group-level Perfect (1,1)",1,1,0
94,3,"Group-level Perfect (1,1)",1,1,1.53013407799862e-05
94,4,"Group-level Perfect (1,1)",1,1,0.999984699
95,0,"Group-level Perfect (1,1)",1,1,0
95,1,"Group-level Perfect (1,1)",1,1,0
95,2,"Group-level Perfect (1,1)",1,1,0
95,3,"Group-level Perfect (1,1)",1,1,5.10044692666206e-06
95,4,"Group-level Perfect (1,1)",1,1,0.9999949
96,0,"Group-level Perfect (1,1)",1,1,0
96,1,"Group-level Perfect (1,1)",1,1,0
96,2,"Group-level Perfect (1,1)",1,1,0
96,3,"Group-level Perfect (1,1)",1,1,1.02008938533242e-06
96,4,"Group-level Perfect (1,1)",1,1,0.99999898
97,0,"Group-level Perfect (1,1)",1,1,0
97,1,"Group-level Perfect (1,1)",1,1,0
97,2,"Group-level Perfect (1,1)",1,1,0
97,3,"Group-level Perfect (1,1)",1,1,0
97,4,"Group-level Perfect (1,1)",1,1,1
98,0,"Group-level Perfect (1,1)",1,1,0
98,1,"Group-level Perfect (1,1)",1,1,0
98,2,"Group-level Perfect (1,1)",1,1,0
98,3,"Group-level Perfect (1,1)",1,1,0
98,4,"Group-level Perfect (1,1)",1,1,1
99,0,"Group-level Perfect (1,1)",1,1,0
99,1,"Group-level Perfect (1,1)",1,1,0
99,2,"Group-level Perfect (1,1)",1,1,0
99,3,"Group-level Perfect (1,1)",1,1,0
99,4,"Group-level Perfect (1,1)",1,1,1
100,0,"Group-level Perfect (1,1)",1,1,0
100,1,"Group-level Perfect (1,1)",1,1,0
100,2,"Group-level Perfect (1,1)",1,1,0
100,3,"Group-level Perfect (1,1)",1,1,0
100,4,"Group-level Perfect (1,1)",1,1,1
